"score_type","score","cell_type"
"Quiescence",0.818782517593617,"CD4 Tcm"
"Quiescence",0.884275724275724,"CD4 Tcm"
"Quiescence",0.765839099953008,"CD4 Tcm"
"Quiescence",0.889330669330669,"CD4 Tcm"
"Quiescence",0.844068822644154,"CD4 Tcm"
"Quiescence",0.768289200197554,"CD4 Tcm"
"Quiescence",0.695234355479257,"CD4 Tcm"
"Quiescence",0.780392190227979,"CD4 Tcm"
"Quiescence",0.868442298977853,"CD4 Tcm"
"Quiescence",0.875664335664336,"CD4 Tcm"
"Quiescence",0.828778897652008,"CD4 Tcm"
"Quiescence",0.832668753909074,"CD4 Tcm"
"Quiescence",0.682388213982664,"CD4 Tcm"
"Quiescence",0.831838175147479,"CD4 Tcm"
"Quiescence",0.887252747252747,"CD4 Tcm"
"Quiescence",0.778917305530332,"CD4 Tcm"
"Quiescence",0.879537686492054,"CD4 Tcm"
"Quiescence",0.692623486415199,"CD4 Tcm"
"Quiescence",0.824814266451658,"CD4 Tcm"
"Quiescence",0.719196088263898,"CD4 Tcm"
"Quiescence",0.716755604515289,"CD4 Tcm"
"Quiescence",0.80141478213368,"CD4 Tcm"
"Quiescence",0.749153720583034,"CD4 Tcm"
"Quiescence",0.835047050332937,"CD4 Tcm"
"Quiescence",0.777288937895472,"CD4 Tcm"
"Quiescence",0.78962896046292,"CD4 Tcm"
"Quiescence",0.832122503000191,"CD4 Tcm"
"Quiescence",0.75534057473196,"CD4 Tcm"
"Quiescence",0.822731286306175,"CD4 Tcm"
"Quiescence",0.77333268243958,"CD4 Tcm"
"Quiescence",0.863739723711394,"CD4 Tcm"
"Quiescence",0.774142748959116,"CD4 Tcm"
"Quiescence",0.735146306094896,"CD4 Tcm"
"Quiescence",0.789684968620798,"CD4 Tcm"
"Quiescence",0.628921902471319,"CD4 Tcm"
"Quiescence",0.773584292879236,"CD4 Tcm"
"Quiescence",0.653112496055488,"CD4 Tcm"
"Quiescence",0.838123609926088,"CD4 Tcm"
"Quiescence",0.884055944055944,"CD4 Tcm"
"Quiescence",0.710728636849353,"CD4 Tcm"
"Quiescence",0.885294705294705,"CD4 Tcm"
"Quiescence",0.790511391180411,"CD4 Tcm"
"Quiescence",0.812323045570591,"CD4 Tcm"
"Quiescence",0.878021978021978,"CD4 Tcm"
"Quiescence",0.808197377014365,"CD4 Tcm"
"Quiescence",0.703991582516303,"CD4 Tcm"
"Quiescence",0.767252731886931,"CD4 Tcm"
"Quiescence",0.605134982486106,"CD4 Tcm"
"Quiescence",0.718222240916482,"CD4 Tcm"
"Quiescence",0.714760938966059,"CD4 Tcm"
"Quiescence",0.575512166660792,"CD4 Tcm"
"Quiescence",0.625943670946653,"CD4 Tcm"
"Quiescence",0.480092322796462,"CD4 Tcm"
"Quiescence",0.713711926323503,"CD4 Tcm"
"Quiescence",0.567791201199008,"CD4 Tcm"
"Quiescence",0.630448303470804,"CD4 Tcm"
"Quiescence",0.626355233265263,"CD4 Tcm"
"Quiescence",0.667632892599659,"CD4 Tcm"
"Quiescence",0.717482779228216,"CD4 Tcm"
"Quiescence",0.488528177887109,"CD4 Tcm"
"Quiescence",0.697115726956465,"CD4 Tcm"
"Quiescence",0.64864219017242,"CD4 Tcm"
"Quiescence",0.550744477069836,"CD4 Tcm"
"Quiescence",0.699095633546871,"CD4 Tcm"
"Quiescence",0.695416155077855,"CD4 Tcm"
"Quiescence",0.606745140687514,"CD4 Tcm"
"Quiescence",0.582396267354225,"CD4 Tcm"
"Quiescence",0.711993699893918,"CD4 Tcm"
"Quiescence",0.603286860483587,"CD4 Tcm"
"Quiescence",0.616454652120929,"CD4 Tcm"
"Quiescence",0.747969582620706,"CD4 Tcm"
"Quiescence",0.703436509260391,"CD4 Tcm"
"Quiescence",0.643648501125396,"CD4 Tcm"
"Quiescence",0.588302768961238,"CD4 Tcm"
"Quiescence",0.489259716109349,"CD4 Tcm"
"Quiescence",0.600952968127129,"CD4 Tcm"
"Quiescence",0.569512470659985,"CD4 Tcm"
"Quiescence",0.558743872359348,"CD4 Tcm"
"Quiescence",0.677626318253346,"CD4 Tcm"
"Quiescence",0.569971886190911,"CD4 Tcm"
"Quiescence",0.523137425966299,"CD4 Tcm"
"Quiescence",0.695063156746637,"CD4 Tcm"
"Quiescence",0.582131158091046,"CD4 Tcm"
"Quiescence",0.52917477693829,"CD4 Tcm"
"Quiescence",0.580187040304735,"CD4 Tcm"
"Quiescence",0.67008050874927,"CD4 Tcm"
"Quiescence",0.632095796975478,"CD4 Tcm"
"Quiescence",0.766409024869524,"CD4 Tcm"
"Quiescence",0.565101586643022,"CD4 Tcm"
"Quiescence",0.672053781909579,"CD4 Tcm"
"Quiescence",0.684834360951951,"CD4 Tcm"
"Quiescence",0.645554475672741,"CD4 Tcm"
"Quiescence",0.67672529931369,"CD4 Tcm"
"Quiescence",0.509354932809184,"CD4 Tcm"
"Quiescence",0.771578675276692,"CD4 Tcm"
"Quiescence",0.664665825029911,"CD4 Tcm"
"Quiescence",0.698345615233393,"CD4 Tcm"
"Quiescence",0.665522455569095,"CD4 Tcm"
"Quiescence",0.627945397000446,"CD4 Tcm"
"Quiescence",0.576470868408769,"CD4 Tcm"
"Quiescence",0.71150046958516,"CD4 Tcm"
"Quiescence",0.587491907445038,"CD4 Tcm"
"Quiescence",0.697469211427097,"CD4 Tcm"
"Quiescence",0.538594671892232,"CD4 Tcm"
"Quiescence",0.521572277117983,"CD4 Tcm"
"Quiescence",0.685621767740965,"CD4 Tcm"
"Quiescence",0.557756353100881,"CD4 Tcm"
"Quiescence",0.684272737542261,"CD4 Tcm"
"Quiescence",0.673112816880611,"CD4 Tcm"
"Quiescence",0.707020984715179,"CD4 Tcm"
"Quiescence",0.571091364981952,"CD4 Tcm"
"Quiescence",0.830011919307942,"CD4 Tcm"
"Quiescence",0.773689919729265,"CD4 Tcm"
"Quiescence",0.376291461282975,"CD4 Tem"
"Quiescence",0.522868141336136,"CD4 Tem"
"Quiescence",0.424576470795183,"CD4 Tem"
"Quiescence",0.414730968895592,"CD4 Tem"
"Quiescence",0.381073917897587,"CD4 Tem"
"Quiescence",0.420739171666133,"CD4 Tem"
"Quiescence",0.385858747820467,"CD4 Tem"
"Quiescence",0.366531977189754,"CD4 Tem"
"Quiescence",0.400003835798771,"CD4 Tem"
"Quiescence",0.347163671519054,"CD4 Tem"
"Quiescence",0.363354069462735,"CD4 Tem"
"Quiescence",0.476742211707113,"CD4 Tem"
"Quiescence",0.394256611527859,"CD4 Tem"
"Quiescence",0.456568309281209,"CD4 Tem"
"Quiescence",0.402991919190152,"CD4 Tem"
"Quiescence",0.420862818070639,"CD4 Tem"
"Quiescence",0.487585874249286,"CD4 Tem"
"Quiescence",0.534192746762585,"CD4 Tem"
"Quiescence",0.441292184378526,"CD4 Tem"
"Quiescence",0.286087094824116,"CD4 Tem"
"Quiescence",0.539038525343397,"CD4 Tem"
"Quiescence",0.345779026364467,"CD4 Tem"
"Quiescence",0.510821268178522,"CD4 Tem"
"Quiescence",0.430781500279064,"CD4 Tem"
"Quiescence",0.423695277185272,"CD4 Tem"
"Quiescence",0.423231844318342,"CD4 Tem"
"Quiescence",0.501576708136328,"CD4 Tem"
"Quiescence",0.449048037718911,"CD4 Tem"
"Quiescence",0.402530208615719,"CD4 Tem"
"Quiescence",0.487127864849207,"CD4 Tem"
"Quiescence",0.53207184102348,"CD4 Tem"
"Quiescence",0.366101389019727,"CD4 Tem"
"Quiescence",0.363269263474987,"CD4 Tem"
"Quiescence",0.371611191959679,"CD4 Tem"
"Quiescence",0.325317171411667,"CD4 Tem"
"Quiescence",0.566271978685246,"CD4 Tem"
"Quiescence",0.245397117360227,"CD4 Tem"
"Quiescence",0.379181059846335,"CD4 Tem"
"Quiescence",0.488856784965974,"CD4 Tem"
"Quiescence",0.605038551189249,"CD4 Tem"
"Quiescence",0.404914103451501,"CD4 Tem"
"Quiescence",0.547815002531855,"CD4 Temra"
"Quiescence",0.503612072877316,"CD4 Temra"
"Quiescence",0.48427587847434,"CD4 Temra"
"Quiescence",0.442549007854442,"CD4 Temra"
"Quiescence",0.455238242195296,"CD4 Temra"
"Quiescence",0.619537085697118,"CD4 Temra"
"Quiescence",0.47484308506342,"CD4 Temra"
"Quiescence",0.586323493789827,"CD4 Temra"
"Quiescence",0.491748453160737,"CD4 Temra"
"Quiescence",0.449053119306457,"CD4 Temra"
"Quiescence",0.519862376899483,"CD4 Temra"
"Quiescence",0.574507852640341,"CD4 Temra"
"Quiescence",0.374149629296626,"CD4 Temra"
"Quiescence",0.398141123563444,"CD4 Temra"
"Quiescence",0.569541114722254,"CD4 Temra"
"Quiescence",0.544376706075265,"CD4 Temra"
"Quiescence",0.466863586882387,"CD4 Temra"
"Quiescence",0.628832517770396,"CD4 Temra"
"Quiescence",0.50083480753946,"CD4 Temra"
"Quiescence",0.54133857020721,"CD4 Temra"
"Quiescence",0.589136467847497,"CD4 Temra"
"Quiescence",0.473584968959709,"CD4 Temra"
"Quiescence",0.396336100112166,"CD4 Temra"
"Quiescence",0.404305248639384,"CD4 Temra"
"Quiescence",0.629462685531839,"CD4 Temra"
"Quiescence",0.447475581082991,"CD4 Temra"
"Quiescence",0.411332615511022,"CD4 Temra"
"Quiescence",0.583875333084467,"CD4 Temra"
"Quiescence",0.374824669279444,"CD4 Temra"
"Quiescence",0.424283772447659,"CD4 Temra"
"Quiescence",0.397517260410856,"CD4 Temra"
"Quiescence",0.542221156165652,"CD4 Temra"
"Quiescence",0.411608911058493,"CD4 Temra"
"Quiescence",0.523397560649293,"CD4 Temra"
"Quiescence",0.409889086608658,"CD4 Tfh"
"Quiescence",0.433410911135985,"CD4 Tfh"
"Quiescence",0.147344780700547,"CD4 Tfh"
"Quiescence",0.284671590128367,"CD4 Tfh"
"Quiescence",0.308014785375328,"CD4 Tfh"
"Quiescence",0.400084906871416,"CD4 Tfh"
"Quiescence",0.351517429581328,"CD4 Tfh"
"Quiescence",0.3773066268485,"CD4 Tfh"
"Quiescence",0.351459361784871,"CD4 Tfh"
"Quiescence",0.312849005265987,"CD4 Tfh"
"Quiescence",0.412837473991309,"CD4 Tfh"
"Quiescence",0.249864589244994,"CD4 Tfh"
"Quiescence",0.342164257103612,"CD4 Tfh"
"Quiescence",0.224416465712927,"CD4 Tfh"
"Quiescence",0.298841523995729,"CD4 Tfh"
"Quiescence",0.234535662805328,"CD4 Tfh"
"Quiescence",0.26035285576534,"CD4 Tfh"
"Quiescence",0.358818805276186,"CD4 Tfh"
"Quiescence",0.366573294008849,"CD4 Tfh"
"Quiescence",0.422337067324473,"CD4 Tfh"
"Quiescence",0.337249361224318,"CD4 Tfh"
"Quiescence",0.284676093836039,"CD4 Tfh"
"Quiescence",0.375135851551002,"CD4 Tfh"
"Quiescence",0.329205167681258,"CD4 Tfh"
"Quiescence",0.245356304973347,"CD4 Tfh"
"Quiescence",0.364404744375058,"CD4 Tfh"
"Quiescence",0.323160388294163,"CD4 Tfh"
"Quiescence",0.292046075054188,"CD4 Tfh"
"Quiescence",0.400015619683293,"CD4 Tfh"
"Quiescence",0.286992006582479,"CD4 Tfh"
"Quiescence",0.36093229946498,"CD4 Tfh"
"Quiescence",0.382337094295223,"CD4 Tfh"
"Quiescence",0.308410685405685,"CD4 Tfh"
"Quiescence",0.409389009000145,"CD4 Tfh"
"Quiescence",0.318642851960222,"CD4 Tfh"
"Quiescence",0.207378503820902,"CD4 Tfh"
"Quiescence",0.313606220658191,"CD4 Tfh"
"Quiescence",0.366110828890356,"CD4 Tfh"
"Quiescence",0.343478089338144,"CD4 Tfh"
"Quiescence",0.253149638547355,"CD4 Tfh"
"Quiescence",0.366016277623153,"CD4 Tfh"
"Quiescence",0.274847146052525,"CD4 Tfh"
"Quiescence",0.334480170241249,"CD4 Tfh"
"Quiescence",0.306812865561687,"CD4 Tfr"
"Quiescence",0.203162716664656,"CD4 Tfr"
"Quiescence",0.419922582648475,"CD4 Tfr"
"Quiescence",0.0882248316234116,"CD4 Tfr"
"Quiescence",0.370605788615657,"CD4 Tfr"
"Quiescence",0.255325689330999,"CD4 Tfr"
"Quiescence",0.174655480677849,"CD4 Tfr"
"Quiescence",0.126704767263753,"CD4 Tfr"
"Quiescence",0.163396352720517,"CD4 Tfr"
"Quiescence",0.0874494112602058,"CD4 Tfr"
"Quiescence",0.286525357142611,"CD4 Tfr"
"Quiescence",0.164238945045407,"CD4 Tfr"
"Quiescence",0.298097364054628,"CD4 Tfr"
"Quiescence",0.271574420809793,"CD4 Tfr"
"Quiescence",0.172007546632256,"CD4 Tfr"
"Quiescence",0.188361540782139,"CD4 Tfr"
"Quiescence",0.0939525621852015,"CD4 Tfr"
"Quiescence",0.217456083572188,"CD4 Tfr"
"Quiescence",0.166142896792893,"CD4 Tfr"
"Quiescence",0.106500703672436,"CD4 Tfr"
"Quiescence",0.0890382198212616,"CD4 Tfr"
"Quiescence",0.353631645063159,"CD4 Tfr"
"Quiescence",0.117947935974974,"CD4 Tfr"
"Quiescence",0.348258432762615,"CD4 Tfr"
"Quiescence",0.32547821573189,"CD4 Tfr"
"Quiescence",0.166891154186104,"CD4 Tfr"
"Quiescence",0.3089987840432,"CD4 Tfr"
"Quiescence",0.323507506175304,"CD4 Tfr"
"Quiescence",0.344130909743029,"CD4 Tfr"
"Quiescence",0.125327382407543,"CD4 Tfr"
"Quiescence",0.10958862878122,"CD4 Tfr"
"Quiescence",0.290615238830637,"CD4 Tfr"
"Quiescence",0.313352191734946,"CD4 Tfr"
"Quiescence",0.270878899753818,"CD4 Tfr"
"Quiescence",0.403424262598773,"CD4 Tfr"
"Quiescence",0.190031513282613,"CD4 Th1"
"Quiescence",0.211183414681399,"CD4 Th1"
"Quiescence",0.176926158450445,"CD4 Th1"
"Quiescence",0.338322963351772,"CD4 Th1"
"Quiescence",0.258968254360568,"CD4 Th1"
"Quiescence",0.225900714776679,"CD4 Th1"
"Quiescence",0.172643401404849,"CD4 Th1"
"Quiescence",0.212425243036305,"CD4 Th1"
"Quiescence",0.17961387469374,"CD4 Th1"
"Quiescence",0.276773820111505,"CD4 Th1"
"Quiescence",0.282749392460475,"CD4 Th1"
"Quiescence",0.178240538313463,"CD4 Th1"
"Quiescence",0.326253613849258,"CD4 Th1"
"Quiescence",0.174178850354877,"CD4 Th1"
"Quiescence",0.235554638194036,"CD4 Th1"
"Quiescence",0.153257616705814,"CD4 Th1"
"Quiescence",0.272809027854483,"CD4 Th1"
"Quiescence",0.287066042537861,"CD4 Th1"
"Quiescence",0.268813332076689,"CD4 Th1"
"Quiescence",0.292878379957334,"CD4 Th1"
"Quiescence",0.262002938325785,"CD4 Th1"
"Quiescence",0.332473609813029,"CD4 Th1"
"Quiescence",0.247484260782571,"CD4 Th1"
"Quiescence",0.305126657510143,"CD4 Th1"
"Quiescence",0.15503674287704,"CD4 Th1"
"Quiescence",0.149228041269007,"CD4 Th1"
"Quiescence",0.182399680407627,"CD4 Th1"
"Quiescence",0.29756801452475,"CD4 Th1"
"Quiescence",0.287863271471832,"CD4 Th1"
"Quiescence",0.225923572868954,"CD4 Th1"
"Quiescence",0.215871463943133,"CD4 Th1"
"Quiescence",0.285828320673005,"CD4 Th1"
"Quiescence",0.208554116531914,"CD4 Th1"
"Quiescence",0.2393630380441,"CD4 Th1"
"Quiescence",0.155459551511251,"CD4 Th1"
"Quiescence",0.243692513409104,"CD4 Th1"
"Quiescence",0.247878260507486,"CD4 Th1"
"Quiescence",0.288640613451312,"CD4 Th1"
"Quiescence",0.186949959057872,"CD4 Th1"
"Quiescence",0.205932779752567,"CD4 Th1"
"Quiescence",0.262237637791736,"CD4 Th1"
"Quiescence",0.289936150670432,"CD4 Th1"
"Quiescence",0.226121210261533,"CD4 Th1"
"Quiescence",0.286310038356468,"CD4 Th1"
"Quiescence",0.31606222972048,"CD4 Th1"
"Quiescence",0.164524023232845,"CD4 Th1"
"Quiescence",0.180553598147451,"CD4 Th1"
"Quiescence",0.355203389005076,"CD4 Th1"
"Quiescence",0.27971270981464,"CD4 Th1"
"Quiescence",0.161680791284279,"CD4 Th1"
"Quiescence",0.220443656299387,"CD4 Th1"
"Quiescence",0.142883758388977,"CD4 Th1"
"Quiescence",0.217776600924952,"CD4 Th1"
"Quiescence",0.412848317811561,"CD4 Th1"
"Quiescence",0.336602368138323,"CD4 Th17"
"Quiescence",0.35770589924012,"CD4 Th17"
"Quiescence",0.208923331563691,"CD4 Th17"
"Quiescence",0.244737997743973,"CD4 Th17"
"Quiescence",0.162700781069519,"CD4 Th17"
"Quiescence",0.250328260438576,"CD4 Th17"
"Quiescence",0.200148279348686,"CD4 Th17"
"Quiescence",0.229843834557775,"CD4 Th17"
"Quiescence",0.187387544124947,"CD4 Th17"
"Quiescence",0.259004845613415,"CD4 Th17"
"Quiescence",0.311580810673766,"CD4 Th17"
"Quiescence",0.335978365589532,"CD4 Th17"
"Quiescence",0.313188264109046,"CD4 Th17"
"Quiescence",0.168732937165065,"CD4 Th17"
"Quiescence",0.230174055478913,"CD4 Th17"
"Quiescence",0.313773650593863,"CD4 Th17"
"Quiescence",0.308145850937154,"CD4 Th17"
"Quiescence",0.194782894298383,"CD4 Th17"
"Quiescence",0.308565523379791,"CD4 Th17"
"Quiescence",0.197831028208221,"CD4 Th17"
"Quiescence",0.151339416901187,"CD4 Th17"
"Quiescence",0.191917755486458,"CD4 Th17"
"Quiescence",0.227495267800364,"CD4 Th17"
"Quiescence",0.21613679121496,"CD4 Th17"
"Quiescence",0.178577660356296,"CD4 Th17"
"Quiescence",0.26030841714109,"CD4 Th17"
"Quiescence",0.273419078596893,"CD4 Th17"
"Quiescence",0.183455022037171,"CD4 Th17"
"Quiescence",0.260125981806466,"CD4 Th17"
"Quiescence",0.168126090882091,"CD4 Th17"
"Quiescence",0.328390973797996,"CD4 Th17"
"Quiescence",0.145431475547081,"CD4 Th17"
"Quiescence",0.373424455287236,"CD4 Th17"
"Quiescence",0.326763538322525,"CD4 Th17"
"Quiescence",0.199489437481959,"CD4 Th17"
"Quiescence",0.193753430041646,"CD4 Th17"
"Quiescence",0.275649060265664,"CD4 Th17"
"Quiescence",0.254576193469622,"CD4 Th17"
"Quiescence",0.299510877824374,"CD4 Th17"
"Quiescence",0.214854654182472,"CD4 Th17"
"Quiescence",0.411283205124985,"CD4 Th17"
"Quiescence",0.324742008052561,"CD4 Th17"
"Quiescence",0.291642123048118,"CD4 Th17"
"Quiescence",0.183238512578158,"CD4 Th17"
"Quiescence",0.24760930079179,"CD4 Th17"
"Quiescence",0.18687893331112,"CD4 Th17"
"Quiescence",0.885994005994006,"CD4 Tn"
"Quiescence",0.893766233766234,"CD4 Tn"
"Quiescence",0.897382617382617,"CD4 Tn"
"Quiescence",0.890929070929071,"CD4 Tn"
"Quiescence",0.88961038961039,"CD4 Tn"
"Quiescence",0.85722780364325,"CD4 Tn"
"Quiescence",0.895824175824176,"CD4 Tn"
"Quiescence",0.63122522911377,"CD4 Tn"
"Quiescence",0.892627372627373,"CD4 Tn"
"Quiescence",0.894965034965035,"CD4 Tn"
"Quiescence",0.679981448570802,"CD4 Tn"
"Quiescence",0.90017982017982,"CD4 Tn"
"Quiescence",0.891148851148851,"CD4 Tn"
"Quiescence",0.884395604395604,"CD4 Tn"
"Quiescence",0.887072927072927,"CD4 Tn"
"Quiescence",0.905154845154845,"CD4 Tn"
"Quiescence",0.903236763236763,"CD4 Tn"
"Quiescence",0.746639441655312,"CD4 Tn"
"Quiescence",0.89050949050949,"CD4 Tn"
"Quiescence",0.900659340659341,"CD4 Tn"
"Quiescence",0.893606393606394,"CD4 Tn"
"Quiescence",0.884995004995005,"CD4 Tn"
"Quiescence",0.898561438561439,"CD4 Tn"
"Quiescence",0.883036963036963,"CD4 Tn"
"Quiescence",0.897542457542458,"CD4 Tn"
"Quiescence",0.89050949050949,"CD4 Tn"
"Quiescence",0.890829170829171,"CD4 Tn"
"Quiescence",0.901778221778222,"CD4 Tn"
"Quiescence",0.673795350499203,"CD4 Tn"
"Quiescence",0.894525474525474,"CD4 Tn"
"Quiescence",0.902017982017982,"CD4 Tn"
"Quiescence",0.859773032309669,"CD4 Tn"
"Quiescence",0.885474525474525,"CD4 Tn"
"Quiescence",0.890529470529471,"CD4 Tn"
"Quiescence",0.890669330669331,"CD4 Tn"
"Quiescence",0.892027972027972,"CD4 Tn"
"Quiescence",0.89964035964036,"CD4 Tn"
"Quiescence",0.888531468531469,"CD4 Tn"
"Quiescence",0.902717282717283,"CD4 Tn"
"Quiescence",0.891868131868132,"CD4 Tn"
"Quiescence",0.895284715284715,"CD4 Tn"
"Quiescence",0.900679320679321,"CD4 Tn"
"Quiescence",0.667187138935247,"CD4 Tn"
"Quiescence",0.879100899100899,"CD4 Tn"
"Quiescence",0.652923379165116,"CD4 Tn"
"Quiescence",0.898481518481519,"CD4 Tn"
"Quiescence",0.897942057942058,"CD4 Tn"
"Quiescence",0.893526473526474,"CD4 Tn"
"Quiescence",0.58879734319806,"CD4 Tn"
"Quiescence",0.889370629370629,"CD4 Tn"
"Quiescence",0.658855320053154,"CD4 Tn"
"Quiescence",0.700865630219359,"CD4 Tn"
"Quiescence",0.895684315684316,"CD4 Tn"
"Quiescence",0.896123876123876,"CD4 Tn"
"Quiescence",0.882957042957043,"CD4 Tn"
"Quiescence",0.890449550449551,"CD4 Tn"
"Quiescence",0.9004995004995,"CD4 Tn"
"Quiescence",0.891248751248751,"CD4 Tn"
"Quiescence",0.492228024163119,"CD4 Tn"
"Quiescence",0.844653636752799,"CD4 Tn"
"Quiescence",0.62944752558283,"CD4 Tn"
"Quiescence",0.707727143872328,"CD4 Tn"
"Quiescence",0.896903096903097,"CD4 Tn"
"Quiescence",0.897302697302697,"CD4 Tn"
"Quiescence",0.885094905094905,"CD4 Tn"
"Quiescence",0.890709290709291,"CD4 Tn"
"Quiescence",0.883216783216783,"CD4 Tn"
"Quiescence",0.898581418581419,"CD4 Tn"
"Quiescence",0.895264735264735,"CD4 Tn"
"Quiescence",0.884395604395604,"CD4 Tn"
"Quiescence",0.891828171828172,"CD4 Tn"
"Quiescence",0.891948051948052,"CD4 Tn"
"Quiescence",0.898861138861139,"CD4 Tn"
"Quiescence",0.83116962842226,"CD4 Tn"
"Quiescence",0.893126873126873,"CD4 Tn"
"Quiescence",0.846339371299109,"CD4 Tn"
"Quiescence",0.890629370629371,"CD4 Tn"
"Quiescence",0.891228771228771,"CD4 Tn"
"Quiescence",0.889070929070929,"CD4 Tn"
"Quiescence",0.887892107892108,"CD4 Tn"
"Quiescence",0.883656343656344,"CD4 Tn"
"Quiescence",0.905054945054945,"CD4 Tn"
"Quiescence",0.885334665334665,"CD4 Tn"
"Quiescence",0.719703896550525,"CD4 Tn"
"Quiescence",0.895984015984016,"CD4 Tn"
"Quiescence",0.874971781019145,"CD4 Tn"
"Quiescence",0.889450549450549,"CD4 Tn"
"Quiescence",0.898481518481519,"CD4 Tn"
"Quiescence",0.894305694305694,"CD4 Tn"
"Quiescence",0.897802197802198,"CD4 Tn"
"Quiescence",0.901378621378621,"CD4 Tn"
"Quiescence",0.897542457542458,"CD4 Tn"
"Quiescence",0.900659340659341,"CD4 Tn"
"Quiescence",0.892467532467532,"CD4 Tn"
"Quiescence",0.656093672548769,"CD4 Treg"
"Quiescence",0.669538834798056,"CD4 Treg"
"Quiescence",0.691738337716091,"CD4 Treg"
"Quiescence",0.882677322677323,"CD4 Treg"
"Quiescence",0.794160717610979,"CD4 Treg"
"Quiescence",0.76530823128303,"CD4 Treg"
"Quiescence",0.347971416807277,"CD4 Treg"
"Quiescence",0.646660192160743,"CD4 Treg"
"Quiescence",0.883705929519134,"CD4 Treg"
"Quiescence",0.590990453409331,"CD4 Treg"
"Quiescence",0.884235764235764,"CD4 Treg"
"Quiescence",0.429472683295,"CD4 Treg"
"Quiescence",0.612314701709149,"CD4 Treg"
"Quiescence",0.45420788137788,"CD4 Treg"
"Quiescence",0.774409538900751,"CD4 Treg"
"Quiescence",0.828951440073354,"CD4 Treg"
"Quiescence",0.599893192977841,"CD4 Treg"
"Quiescence",0.293130239793047,"CD4 Treg"
"Quiescence",0.713499619520607,"CD4 Treg"
"Quiescence",0.867847869726378,"CD4 Treg"
"Quiescence",0.63273437915798,"CD4 Treg"
"Quiescence",0.671295098380442,"CD4 Treg"
"Quiescence",0.762780035569937,"CD4 Treg"
"Quiescence",0.714134795414229,"CD4 Treg"
"Quiescence",0.887972027972028,"CD4 Treg"
"Quiescence",0.599536987255658,"CD4 Treg"
"Quiescence",0.404300871799227,"CD4 Treg"
"Quiescence",0.696622818406563,"CD4 Treg"
"Quiescence",0.858919160615001,"CD4 Treg"
"Quiescence",0.425200410498908,"CD4 Treg"
"Quiescence",0.606026037899995,"CD4 Treg"
"Quiescence",0.889330669330669,"CD4 Treg"
"Quiescence",0.579627375336691,"CD4 Treg"
"Quiescence",0.608654154539299,"CD4 Treg"
"Quiescence",0.632123707651273,"CD4 Treg"
"Quiescence",0.823298068414223,"CD4 Treg"
"Quiescence",0.843819965410999,"CD4 Treg"
"Quiescence",0.684314007413812,"CD4 Treg"
"Quiescence",0.893626373626374,"CD4 Treg"
"Quiescence",0.756006576527001,"CD4 Treg"
"Quiescence",0.790260135343212,"CD4 Treg"
"Quiescence",0.719954533780398,"CD4 Treg"
"Quiescence",0.660331345627823,"CD4 Treg"
"Quiescence",0.888271728271728,"CD4 Treg"
"Quiescence",0.796116610356139,"CD4 Treg"
"Quiescence",0.876603396603397,"CD4 Treg"
"Quiescence",0.705214410068102,"CD4 Treg"
"Quiescence",0.809123911842451,"CD4 Treg"
"Quiescence",0.739748783345509,"CD4 Treg"
"Quiescence",0.852897125104196,"CD4 Treg"
"Quiescence",0.881118881118881,"CD4 Treg"
"Quiescence",0.842086994621376,"CD4 Treg"
"Quiescence",0.458232381467911,"CD4 Treg"
"Quiescence",0.717853040179842,"CD4 Treg"
"Quiescence",0.878481518481518,"CD4 Treg"
"Quiescence",0.882197802197802,"CD4 Treg"
"Quiescence",0.76624734550866,"CD4 Treg"
"Quiescence",0.735388686441662,"CD4 Treg"
"Quiescence",0.883796203796204,"CD4 Treg"
"Quiescence",0.885234765234765,"CD4 Treg"
"Quiescence",0.792213098573269,"CD4 Treg"
"Quiescence",0.754766824644783,"CD4 Treg"
"Quiescence",0.858266070024175,"CD4 Treg"
"Quiescence",0.611186431064924,"CD4 Treg"
"Quiescence",0.853981981579652,"CD4 Treg"
"Quiescence",0.565954073557303,"CD4 Treg"
"Quiescence",0.760273377187721,"CD4 Treg"
"Quiescence",0.726740335952148,"CD4 Treg"
"Quiescence",0.504490028400216,"CD4 Treg"
"Quiescence",0.659045522480764,"CD4 Treg"
"Quiescence",0.738824627096013,"CD4 Treg"
"Quiescence",0.799034082833331,"CD4 Treg"
"Quiescence",0.740349696564774,"CD4 Treg"
"Quiescence",0.202192504488774,"CD4 Treg"
"Quiescence",0.206841865136347,"CD4 Treg"
"Quiescence",0.175818819908299,"CD4 Treg"
"Quiescence",0.22172504136441,"CD4 Treg"
"Quiescence",0.223678667780929,"CD4 Treg"
"Quiescence",0.228481117008058,"CD4 Treg"
"Quiescence",0.217128398147832,"CD4 Treg"
"Quiescence",0.233939951736946,"CD4 Treg"
"Quiescence",0.238048858960594,"CD4 Treg"
"Quiescence",0.210160502828777,"CD4 Treg"
"Quiescence",0.234418915053184,"CD4 Treg"
"Quiescence",0.347484148345916,"CD4 Treg"
"Quiescence",0.189960718130005,"CD4 Treg"
"Quiescence",0.22727739112627,"CD4 Treg"
"Quiescence",0.221435341697657,"CD4 Treg"
"Quiescence",0.233953442845088,"CD4 Treg"
"Quiescence",0.230911481713978,"CD4 Treg"
"Quiescence",0.229060283787052,"CD4 Treg"
